,User,Text,Date,Favorites,Retweets,Mentions,Hashtags
89,tyazyati,Walau jarak dan rasa kangen dengan mereka.. Kita bisa bertemu di google meet.. Walau rusuh didalamnya berebutan mau baca semua #wfh #mandarin @sekolahkristo,2020-05-13 03:47:17+00:00,0,1,@sekolahkristo,#wfh #mandarin
90,xsius,"Boo doing his homework - . . #WFH #homeschool @DKI Jakarta, Indonesia https://www.instagram.com/p/CAG8bUQhw_Y/?igshid=di8c0x5h818",2020-05-13 02:18:03+00:00,0,0,,#WFH #homeschool
91,PerpusKemenagRI,"Assalamu'alaikum, halo #sahabatperpusbalitbangdiklatkemenag Saat pandemi Covid-19 seperti sekarang ini, kita memang tidak bisa bergerak. Kita harus #dirumahaja, dan bekerja pun #wfh saja. Tentunya ini kita patuhi… https://www.instagram.com/p/CAGPqwmpiNO/?igshid=1jyattq2n4x0b",2020-05-12 18:17:53+00:00,0,0,,#sahabatperpusbalitbangdiklatkemenag #dirumahaja #dirumahaja #wfh
92,WJokoAmperadi,Hub : +62 855 1001 223 #AGENDA #bisnisretail #wfh #bisnisonline #offline #office #Offer #saladbuah #retail #Hardwork #SilaturahmiSetiapHari #pasarjumat #pasar #pensiun #mandiri #indramayu #cirebon #tangsel #jabodetabek #banten #kabbogor,2020-05-12 16:07:09+00:00,0,1,,#AGENDA #bisnisretail #wfh #bisnisonline #offline #office #Offer #saladbuah #retail #Hardwork #SilaturahmiSetiapHari #pasarjumat #pasar #pensiun #mandiri #indramayu #cirebon #tangsel #jabodetabek #banten #kabbogor
93,indras_tan,. Work! Work! Work! . . . #garyvee #garyvaynerchuk #motivation #inspiration #motivationalquotes #jobs #inspirationalquotes #tips #successtips #work #inspire #dream #hardwork #succes #workworkwork #wfh… https://www.instagram.com/p/CAFVQbSBEuK/?igshid=177morpln4s71,2020-05-12 09:47:28+00:00,1,0,,#garyvee #garyvaynerchuk #motivation #inspiration #motivationalquotes #jobs #inspirationalquotes #tips #successtips #work #inspire #dream #hardwork #succes #workworkwork #wfh
94,kebvokecil,niatnya cuman ngingetin ehh..malah kebagian kerjaan juga..nasib #wfh ga mengenal waktu &amp; orangnya.. ,2020-05-12 08:58:54+00:00,0,0,,#wfh
95,thamrincityjkt,"Semua mimpi kita akan terwujud, jika kita punya keberanian untuk mengejarnya . Jika kamu dapat memimpikannya, kamu dapat melakukannya #kreatif #stayhome #staysafe #stayhealthy #stayathome #wfh #bersamamelawancorona",2020-05-12 07:59:58+00:00,0,0,,#kreatif #stayhome #stayhome #staysafe #stayhealthy #stayathome #stayathome #wfh #bersamamelawancorona
96,neoexpo,HARI INI!! 16.00 WIB . *Registrasi hubungi kontak tersedia . #infoevent #inspirasibisnis #saatnyaciptakanpeluangmu #ayoberwirausaha #belajardirumah #workfromhome #wfh ,2020-05-12 07:44:58+00:00,2,2,,#infoevent #inspirasibisnis #saatnyaciptakanpeluangmu #ayoberwirausaha #belajardirumah #workfromhome #wfh
97,iloveMPH,"Stay home and still enjoy Ramadan festival. From breakfast to dinner, choose your favorite menu and have your meals delivered right to your doorstep this Ramadan. Order Now! 021 5350888 / 0811925554 (W.A) http://www.menarapeninsula.com #WFH #Bukber #Iftar #FoodDelivery #MealBox – at Menara Peninsula Hotel Jakarta",2020-05-12 06:52:02+00:00,0,0,,#WFH #Bukber #Iftar #FoodDelivery #MealBox
98,azizsabdul_,#WFH #dirumahaja mitingonlenbelike,2020-05-12 06:26:53+00:00,0,0,,#WFH #dirumahaja #dirumahaja
2,aaochid2,自宅勤務 - Work From Home,2020-05-30 03:25:30+00:00,0,1,,
5,UmaramuIN,"Ini instan, tapi rasanya bukan kalengan. Moms, bisa jadi hiburan nih sambil ajakin si kecil buat masak-masak sendiri. #Repost biteandbrew ・・・ Work from home terkadang bikin lupa makan siang atau makan malem, salah… https://www.instagram.com/p/CAwbIz8nxFY/?igshid=so9wc6orodls",2020-05-29 03:26:12+00:00,0,0,,#Repost
10,DanuBartowski,Still work from home.... #barista #baristalife,2020-05-28 04:24:51+00:00,0,1,,#barista #baristalife
21,Titoy55,Work From Home ke : 12$;2c⅞ @Bekasi https://www.instagram.com/p/CApCTQsHt_q2CvfCw5JGUmK_GFWrSf7wvyqjko0/?igshid=1wspkk7eek8m,2020-05-26 06:34:28+00:00,0,0,,
22,Oloppy,Hal yang put more stress on this stressful work from home situation adalah koneksi internet yang like for reeaaallll r u jokiiinnggg?? crryyyyyy,2020-05-26 04:15:35+00:00,0,0,,
23,Aprilianto05,"[IED AL FITR - 1441 H] . The rest of Eid Fitr time before returning to reality, Continue Work From Home for tomorrow.. . Resolution of pillow Talk and self-reflection today.. . Always remember to make sure… https://www.instagram.com/p/CAmqjHIAyve/?igshid=1aui47zemuav5",2020-05-25 08:28:28+00:00,0,0,,
24,aLeGiggsy,"Mau aja kalau demi kesehatan. Knp tidak?! Kerja juga banyak caranya, bisa Work From Home. Bisa teleconference. Yg di kritisi itu kebijakan yg gegabah cenderung ngawur. karna tren yg positif itu masih tinggi. Jadi bukan substansi apakah kita harus kerja di tengah pandemi ini.",2020-05-25 02:18:18+00:00,0,0,,
30,yascasubekti,"Work from home/ bekerja dari rumah a la musisi. Malam ini. Jam 19 - 20. @Jakarta, Indonesia https://www.instagram.com/p/CAhvQKelFl0/?igshid=mn9o6bzjwdsf",2020-05-23 10:33:20+00:00,0,0,,
31,Iam_TYAS,"The NEW NORMAL ⁣ ⁣ Work From Home⁣ Shoping From Home⁣ Meeting From Home⁣ Silaturahim From Home⁣ dst.. From Home⁣ ⁣ Jika kita tak mampu beradaptasi dengan cepat maka tinggal menunggu waktu saja, dan kita akan… https://www.instagram.com/p/CAg67t6H_qp/?igshid=1l0r1ayy3mjtx",2020-05-23 02:56:12+00:00,0,0,,
33,simusi,New Normal. https://inet.detik.com/read/2020/05/22/093039/5024422/398/zuckerberg-separuh-pegawai-facebook-bakal-wfh-seterusnya Facebook akan mempertahankan sistem kerja dari rumah atau Work from Home (WFH) bahkan setelah pandemi Corona dapat dikendalikan.,2020-05-22 21:13:25+00:00,0,0,,
43,hendra_ns,Tetap multitasking di masa PSBB dan Work From Home. Semua mesti dibereskan sebelum lebaran #dyandrapromosindo #mitranaturaraya @Taman Laguna Cibubur https://www.instagram.com/p/CAeljZpgdDU/?igshid=hcrr3oxct02e,2020-05-22 05:13:10+00:00,0,0,,#dyandrapromosindo #mitranaturaraya
45,andreasharsono,Many Facebook employees to work from home permanently ,2020-05-22 00:29:21+00:00,1,11,,
48,silalahi_rido,Daftar Aplikasi Bantu Rapat Jarak Jauh saat Work From Home | Techno Bisnis - http://Okezone.com https://techno.okezone.com/read/2020/05/09/207/2211310/daftar--rapat-jarak-jauh-saat-work-from-home – at Kolam Renang Permata Timur,2020-05-21 05:58:43+00:00,0,0,,
49,pidaae,Apalah arti sebuah tanggal merah pada masa work from home saat ini. Benar2 kehilangan batas jam operasional ,2020-05-21 05:24:13+00:00,0,0,,
52,SomiaCX,"What do Somians do to cope with the COVID-19 Situation? Because of COVID-19, we all need to work from home. Honestly, this situation have great impact to our life, project, and many other things. Wanna know how we… https://www.instagram.com/p/CAbqte3AFxx/?igshid=tly3nziu0ixm",2020-05-21 01:58:14+00:00,0,0,,
53,SundayEmfire,"Tapi kan di sw tersebut dia mengutarakan kalo dia risau tentang statment orang orang tentang pihak yang ""masih keluar rumah"". Padahal kan beberapa orang gadapet privilege work from home dan mau gamau harus keluar rumah buat kerja.",2020-05-20 16:50:47+00:00,1,3,,
54,AjNatz,"Yang PSBB, yang Work from Home (ada juga yg udah jenuh banget bilang Work from Hell ), yang Home learning, dan semua yg jenuh di rumah ga bisa ngabuburit... Pesen Pempek Pak AJ seru lho.. Pesanan kami biasanya… https://www.instagram.com/p/CAaNMWyJ__t/?igshid=13tihksk8ntke",2020-05-20 12:21:02+00:00,0,0,,
55,propertyc21,"*LANGKAH SIMPLE FINANCIAL CHECK-UP KELUARGA* Dampak Virus Corona Covid-19 sangat kuat menghantam sektor perekonomian. Kebijakan pemerintah untuk meminta kita tetap beraktivitas di rumah atau work from home, tanpa… https://www.instagram.com/p/CAaF1manf2h/?igshid=11q2pqhdipgk1",2020-05-20 11:16:47+00:00,0,0,,
58,vina_kasim,Tips online aman selama work from home #IBM #Security :,2020-05-20 04:21:37+00:00,1,2,,#IBM #Security
63,erwinparengkuan,"Baru pertama kali program lengkap ini kami luncurkan untuk rekan-rekan yang mau lebih keren lagi berkomunikasi, mumpung masih work from home, 3 days and good deal! Looking forward to see you all soon. Hurry before… https://www.instagram.com/p/CAXY2_JHVFg/?igshid=rxks7jrca419",2020-05-19 10:05:17+00:00,0,0,,
69,chaphy_23,My boss : work from home doesn't mean a holiday.. Be ready to receive task from your phone My boss every time he wfh : his phone never active ,2020-05-19 04:51:31+00:00,0,0,,
74,mall_kcs,"Work From Home dengan paket spesial Weekday! - Cocok juga untuk berbuka puasa dengan promo khusus Weekday Special hanya Rp 63.636,- saja. - Berlaku pada store @wingstopid tertentu dan untuk Take &amp; Go dengan call atau Whatsapp ke 0811-8396-334 - #WingstopID #mallkalibatacitysquare",2020-05-18 07:59:28+00:00,0,1,@WingstopID,#WingstopID #mallkalibatacitysquare
79,marzcheese,"𝙇𝙖𝙜𝙞 𝙒𝙤𝙧𝙠 𝙁𝙧𝙤𝙢 𝙃𝙤𝙢𝙚 𝙣𝙞𝙝? Bersama Baseus, dirumah dulu aja ya.⁣⁣ ⁣⁣ Nah Basesus ini menyediakan alat yang kamu perlukan saat Work From Home⁣⁣ ⁣⁣ Yukk kunjungi halaman official Baseus Official Store di @tokopedia… https://www.instagram.com/p/CAUHHVijSRo/?igshid=13nsniyybqyc5",2020-05-18 03:32:30+00:00,0,0,@tokopedia,
80,Alex_Verlis,"Masih wajar kalo pada mau ngejudge yang ke McD Sarinah. Tapi udh ga wajar orang yang judge tukang bakso, sayur, pedagang kaki lima dsb. Mereka ga bisa work from home kaya kalian. ",2020-05-17 22:30:32+00:00,0,0,,
84,iso_csms,Moga ekonomi bangsa ini cepat pulih. Amin. Bagi pegawai BUMN di atas 45 tahun masih boleh work from home. @kontanNews,2020-05-17 00:16:40+00:00,0,0,@KontanNews,
90,dhanie_k,"Tepat 2 (dua) bulan sudah kita menjalani WFH ~ Work From Home sejak dimulai 16 Maret 2020 lalu karena adanya kondisi luar biasa Covid19 di ibukota. . Dengan WFH ini, waktu kerja menjadi lebih maksimal karena waktu… https://www.instagram.com/p/CANokrIAmd8/?igshid=nm5r2xrrck4s",2020-05-15 15:10:11+00:00,0,0,,
91,adiyuniarto,"Saat yang lain bosan dengan Work From Home, lorong kosong ini tetap menunggu, memberi senyum, mengucapkan salam dan terima kasih telah berkarya setiap… https://www.instagram.com/p/CANnPUrAWP_/?igshid=o0xdj31l3xlm",2020-05-15 14:58:31+00:00,0,0,,
93,kettt05,Sia2 work from home guee ,2020-05-15 13:29:48+00:00,0,0,,
95,CitylifeSehat,"Banyak cara bisa dilakukan untuk tetap fit dan sehat selama bulan Puasa dan ""work from home"". Selain latihan exercise / stretching yg dilakukan, aromaterapi bisa membantu loh untuk menjalani ibadah puasa dengan baik… https://www.instagram.com/p/CAMzO3bp4ir/?igshid=p9ppu5lo4jv4",2020-05-15 07:24:06+00:00,0,0,,
97,HepVanBasten,"Same here, work from home",2020-05-15 05:05:16+00:00,0,0,,
98,SINDOnews,Tips jaga kendaraan agar tetap prima saat Work From Home Yuk https://youtu.be/gM0uxLG5VNk #JagaJarak #dirumahaja,2020-05-15 03:35:25+00:00,0,2,,#JagaJarak #JagaJarak #dirumahaja #dirumahaja
68,singomoto,Panen perdana.. Panen kangkung perdana hasil #workfromhome dan #physicaldistancing Lumayan untuk teman sarapan pagi ini.. Sayangnya ikan patinnya baru bisa dipanen sekitar 2 bulan lagi.. #stayathome #stayhealthy… https://www.instagram.com/p/CAMNO__jyfF/?igshid=1p887nucqtliq,2020-05-15 01:52:03+00:00,0,0,,#workfromhome #physicaldistancing #stayathome #stayathome #stayhealthy
69,adilsryandi,#workfromoffice #workfromhome #janganmudik #tundamudik #dirumahaja @Graha Mantap https://www.instagram.com/p/CAMLCgFHOEZkFWBrl-qRxk5kGLAXlOMgZqB6m40/?igshid=bqloomibqlip,2020-05-15 01:34:00+00:00,0,0,,#workfromoffice #workfromhome #janganmudik #tundamudik #dirumahaja #dirumahaja
71,SendyStefan,Yang mau tau lbh jelas dm yaa #workfromhome #makemoneyfromhome #passiveincome #forex #forextrader #forextrading #forexsignal #forexlifestyle #forexrobot,2020-05-14 22:26:18+00:00,0,0,,#workfromhome #makemoneyfromhome #passiveincome #forex #forextrader #forextrading #forexsignal #forexlifestyle #forexrobot
72,rehwinda,2 bulan 2 hari #PhysicalDistancing #WorkFromHome #DirumahSaja karena berharap pandemik #COVIDー19 bisa segera berlalu tetapi skrng malah disuruh berdamai dengan #COVID,2020-05-14 21:16:27+00:00,0,0,,#PhysicalDistancing #WorkFromHome #DirumahSaja #DirumahSaja #COVID #COVID
73,victorosman,"Terlepas dari jam kerja overtime, e-meeting back to back, harus siap menyesuaikan dengan segala perubahan . . foto ini adalah salah satu bukti otentik #perks saat #WorkFromHome dimana saat kepala ud anget” bisa… https://www.instagram.com/p/CAKs0oqgp2g/?igshid=10qlctzhxnb3p",2020-05-14 11:49:37+00:00,0,0,,#perks #WorkFromHome
74,yogandaru,Mari menambah wawasan dan lakukan hal yang positif selama bulan Ramadhan dikala Work From Home @Kemenparekraf @BNPB_Indonesia #WorkFromHome #ReopeningEkonomiIndonesia #MasyarakatSadarWisata #dirumahaja,2020-05-14 08:04:48+00:00,0,0,@Kemenparekraf @BNPB_Indonesia,#WorkFromHome #ReopeningEkonomiIndonesia #MasyarakatSadarWisata #dirumahaja #dirumahaja
75,danielhasudung3,"TIPE D - SAVASA . . Butuh konsultasi tentang Hunian Savasa, DM aja ya.. . . #dirumahaja #workfromhome #socialdistancing . . DANIEL 085212412878… https://www.instagram.com/p/CAKSpUNgk01/?igshid=xhnpxo0z1xla",2020-05-14 08:00:51+00:00,0,0,,#dirumahaja #dirumahaja #workfromhome #socialdistancing
76,danielhasudung3,"TIPE B PRIME - SAVASA . . Butuh konsultasi tentang Hunian Savasa, DM aja ya.. . . #dirumahaja #workfromhome #socialdistancing . . DANIEL 085212412878… https://www.instagram.com/p/CAKSkSAg5tT/?igshid=2et5msiui8r6",2020-05-14 08:00:10+00:00,0,0,,#dirumahaja #dirumahaja #workfromhome #socialdistancing
77,danielhasudung3,"TIPE B STANDAR - SAVASA . . Butuh konsultasi tentang Hunian Savasa, DM aja ya.. . . #dirumahaja #workfromhome #socialdistancing . . DANIEL 085212412878… https://www.instagram.com/p/CAKSePTgGO1/?igshid=gc7rnz4matf8",2020-05-14 07:59:20+00:00,0,0,,#dirumahaja #dirumahaja #workfromhome #socialdistancing
78,danielhasudung3,"TIPE ACHIC - SAVASA . . Butuh konsultasi tentang Hunian Savasa, DM aja ya.. . . #dirumahaja #workfromhome #socialdistancing . . DANIEL 085212412878… https://www.instagram.com/p/CAKSU8Ug3rB/?igshid=6huvjm4ctfy1",2020-05-14 07:58:04+00:00,0,0,,#dirumahaja #dirumahaja #workfromhome #socialdistancing
79,danielhasudung3,"Suasana Sore Hari di Marketing Gallery , Rumah contoh Savasa.. . . Butuh konsultasi tentang Hunian Savasa, DM aja ya.. . . #dirumahaja #workfromhome #socialdistancing . . DANIEL 085212412878… https://www.instagram.com/p/CAJ_uQKgV-B/?igshid=hixtyfa2jpz",2020-05-14 05:15:30+00:00,0,0,,#dirumahaja #dirumahaja #workfromhome #socialdistancing
80,Nono_Hoeruman,Gak suka boleh. Menghina jangan. #asian #asianboys #asianmen #asianman #asianguys #asiangay #gym #gymmotivation #gymlife #healthylifestyle #workfromhome @Kunciran Pinang Kota Tangerang https://www.instagram.com/p/CAJTBfenK0884AlAiWpR0a7mN7n4K24QMBFrp80/?igshid=1sgokqostokr0,2020-05-13 22:44:54+00:00,0,0,,#asian #asianboys #asianmen #asianman #asianguys #asiangay #gym #gymmotivation #gymlife #healthylifestyle #workfromhome
81,danielhasudung3,"Daily Qoutes for you.. . . Butuh konsultasi tentang Hunian Savasa, DM aja ya.. . . #dirumahaja #workfromhome #socialdistancing . . DANIEL 085212412878… https://www.instagram.com/p/CAIYr2BAS9H/?igshid=eavm6ye35oh",2020-05-13 14:15:09+00:00,0,0,,#dirumahaja #dirumahaja #workfromhome #socialdistancing
82,OniDewono,"... peraturan perundang-undangan, yang menjadi penerimaan Pemerintah Pusat di luar penerimaan perpajakan dan hibah dan dikelola dalam mekanisme anggaran pendapatan dan belanja negara. #WorkFromHome #StateRevenue #PNBPOptimalization",2020-05-13 08:38:46+00:00,0,0,,#WorkFromHome #StateRevenue #PNBPOptimalization
83,danielhasudung3,"Rumah Contoh / Show Unit Savasa.. . . Butuh konsultasi tentang Hunian Savasa, DM aja ya.. . . #dirumahaja #workfromhome #socialdistancing . . DANIEL 085212412878… https://www.instagram.com/p/CAHtKW_gRXs/?igshid=bntt9tiwrxu",2020-05-13 07:54:50+00:00,0,0,,#dirumahaja #dirumahaja #workfromhome #socialdistancing
84,singomoto,"Aquaponic #workfromhome memang sedikit mengurangi waktu jam kerja, tapi juga sangat mengurangi waktu yg dipakai untuk melakukan perjalanan dari dan ke kantor. Belajar #aquaponics saya lakukan untuk mengurangi… https://www.instagram.com/p/CAG-ezWj03j/?igshid=1gsbr78j2n9zl",2020-05-13 02:27:02+00:00,0,0,,#workfromhome #aquaponics
85,singomoto,"Aquaponic #workfromhome memang sedikit mengurangi waktu jam kerja, tapi juga sangat mengurangi waktu yg dipakai untuk melakukan perjalanan dari dan ke kantor. Belajar #aquaponics saya lakukan untuk mengurangi… https://www.instagram.com/p/CAG-ezWj03j/?igshid=1q18gr6fqt7mw",2020-05-13 02:26:31+00:00,0,0,,#workfromhome #aquaponics
86,singomoto,"Aquaponic #workfromhome memang sedikit mengurangi waktu jam kerja, tapi juga sangat mengurangi waktu yg dipakai untuk melakukan perjalanan dari dan ke kantor. Belajar #aquaponics saya lakukan untuk mengurangi… https://www.instagram.com/p/CAG-ezWj03j/?igshid=sja2bbr1qfjp",2020-05-13 02:23:27+00:00,0,0,,#workfromhome #aquaponics
87,danielhasudung3,"Daily Qoutes for you.. . . Butuh konsultasi tentang Hunian Savasa, DM aja ya.. . . #dirumahaja #workfromhome #socialdistancing . . DANIEL 085212412878… https://www.instagram.com/p/CAF9a4VA_Un/?igshid=ijkd5xsb686h",2020-05-12 15:38:25+00:00,0,0,,#dirumahaja #dirumahaja #workfromhome #socialdistancing
89,infokost,Biar gak kalap pas buka puasa nih gaes! #bukber #bukapuasa #ramandhan #tipspuasa #dirumahaja #socialdistancing #workfromhome #covid19 #luguengekos #anakkost #infokostid #infokost,2020-05-12 06:11:47+00:00,0,0,,#bukber #bukapuasa #ramandhan #tipspuasa #dirumahaja #dirumahaja #socialdistancing #workfromhome #covid19 #luguengekos #anakkost #infokostid #infokost
90,ubsenergy,#shadefix #webinar #onlinetraining #smasolar #smasolaracademy #beasolarexpert #ramadhanmubarak #ramadhankareem #1441h #happyfasting #keepsafe #washyourhands #keepsocialdistancing #stayhome #workfromhome #learnfromhome #prayfromhome #fightcovid19 #keepclean,2020-05-12 04:04:51+00:00,0,1,,#shadefix #webinar #onlinetraining #smasolar #smasolaracademy #beasolarexpert #ramadhanmubarak #ramadhankareem #1441h #happyfasting #keepsafe #washyourhands #washyourhands #keepsocialdistancing #stayhome #stayhome #workfromhome #learnfromhome #prayfromhome #fightcovid19 #keepclean
91,propertyc21,"Cluster Maninjau 14X14 3lantai di Asya-JGC Cakung Jakarta Timur Jika Anda memiliki pertanyaan, silakan DM saya, saya akan segera menghubungi Anda! Edward-Century21 United 0857 1476 2028 #workfromhome #stayathome… https://www.instagram.com/p/CADVJTPHUnz/?igshid=15lkke78lcjiy",2020-05-11 15:08:00+00:00,0,0,,#workfromhome #stayathome #stayathome
92,Alex_Junaidi,"Tenggelamnya Surau Kami. Muara Baru, Jakarta Utara... #pencildrawing #pencilsketch #urbansketching #urbansketchers #ramadan #alexcartoon #workfromhome #stayhome #dirumahaja @Jakarta, Indonesia https://www.instagram.com/p/CADUIh0Hto5/?igshid=1jybmxmtffsfh",2020-05-11 14:59:10+00:00,0,1,,#pencildrawing #pencilsketch #urbansketching #urbansketchers #ramadan #alexcartoon #workfromhome #stayhome #stayhome #dirumahaja #dirumahaja
93,adilsryandi,"#workfromoffice #workfromhome #stayhome #fight4covid @Cikoko - Pancoran, JakSel https://www.instagram.com/p/CAC-fT5HKxhoRNzZsF1K5KKpm6AcWgwPRkXHNQ0/?igshid=u359qd4imc79",2020-05-11 11:50:16+00:00,0,0,,#workfromoffice #workfromhome #stayhome #stayhome #fight4covid
94,danielhasudung3,"Selalu jaga kesehatan ya Bapak dan ibu semuanya.. . . Butuh konsultasi untuk hunian Savasa, DM aja ya.. . #dirumahaja #workfromhome #socialdistancing . . DANIEL 085212412878… https://www.instagram.com/p/CAC95_dAvHw/?igshid=stnlpcm04e4m",2020-05-11 11:47:00+00:00,0,0,,#dirumahaja #dirumahaja #workfromhome #socialdistancing
95,ubsenergy,https://solaracademy.sma.de/en/courses/training/event/detail/452-installation-and-commissioning-of-sunny-island.html #webinar #onlinetraining #sunnyisland #smasolar #smasolaracademy #beasolarexpert #ramadhanmubarak #ramadhankareem #1441h #happyfasting #keepsafe #washyourhands #socialdistancing #psycaldistancing #stayhome #workfromhome #learnfromhome #prayfromhome,2020-05-11 08:20:25+00:00,0,1,,#webinar #onlinetraining #sunnyisland #smasolar #smasolaracademy #beasolarexpert #ramadhanmubarak #ramadhankareem #1441h #happyfasting #keepsafe #washyourhands #washyourhands #socialdistancing #psycaldistancing #stayhome #stayhome #workfromhome #learnfromhome #prayfromhome
96,SINDOnews,Wuling Motors Berbagi Tips Rawat Kendaraan Selama Masa Social https://video.sindonews.com/play/309/wuling-motors-berbagi-tips-rawat-kendaraan-selama-masa-social #WorkFromHome,2020-05-11 07:17:58+00:00,0,0,,#WorkFromHome
